,Date,Vaar,Sunrise,SunSet,Moonrise,Masa,Paksha,Tithi,Nakshatra,Yoga,Sun,Moon,SuryaNakshatra,TamilYoga,AnandadiYoga,Rahukala_Start,Rahukala_end,Yamaganda_Start,Yamaganda_end,Gulikai_Start,Gulikai_end
285,13/10/2021,Wed,22440,65106,46730,Aashvayuja,Shukla,Ashtami,P.shadha,Sukarman,Kanya,Makara,Chitra,Amrita,Sreevatsa,43773,49106,27773,33106,38440,43773
286,14/10/2021,Thu,22445,65072,50026,Aashvayuja,Shukla,Navami,U.shada,Dhriti,Kanya,Makara,Chitra,Siddha,Dwanksha,49087,54415,22445,27774,33102,38430
287,15/10/2021,Fri,22451,65039,53006,Aashvayuja,Shukla,Dashami,Shravana,Shuula,Kanya,Kumbha,Chitra,Marana,Dhumra,38422,43745,54392,59715,27775,33098
288,16/10/2021,Sat,22458,65006,55700,Aashvayuja,Shukla,Ekadashi,Dhanishta,Ganda,Kanya,Kumbha,Chitra,Siddha,Vardaman,33095,38413,49051,54369,22458,27776
289,17/10/2021,Sun,22465,64975,58169,Aashvayuja,Shukla,Dvadashi,Shatabhisha,Vriddhi,Tula,Kumbha,Chitra,Siddha,Rakshasa,59661,64975,43720,49033,54347,59661
290,18/10/2021,Mon,22472,64943,60484,Aashvayuja,Shukla,Trayodashi,P.Bhadrapada,Dhruva,Tula,Mina,Chitra,Marana,Musala,27781,33090,38399,43708,49017,54326
291,19/10/2021,Tue,22480,64913,62716,Aashvayuja,Shukla,Chaturdashi,U.Bhadrapada,Vyaghata,Tula,Mina,Chitra,Amrita,Siddha,54305,59609,33088,38392,43696,49001
292,20/10/2021,Wed,22488,64883,64928,Aashvayuja,Shukla,Purnima,Revati,Harshana,Tula,Mesha,Chitra,Marana,Utpatha,43686,48985,27788,33087,38386,43686
293,21/10/2021,Thu,22497,64854,67182,Aashvayuja,Krishna,Prathama,Ashvini,Vajra,Tula,Mesha,Chitra,Amrita,Manasa,48970,54265,22497,27792,33086,38381
294,22/10/2021,Fri,22507,64826,69530,Aashvayuja,Krishna,Dvitiiya,Bharani,Siddhi,Tula,Mesha,Chitra,Siddha,Mudgara,38376,43666,54246,59536,27797,33087
295,23/10/2021,Sat,22517,64799,72015,Aashvayuja,Krishna,Tritiiya,Krittika,Vyatipata,Tula,Vrishabha,Chitra,Amrita,Dhawaja,33087,38373,48943,54228,22517,27802
296,24/10/2021,Sun,22528,64772,74668,Aashvayuja,Krishna,Chaturthi,Rohini,Variyan,Tula,Vrishabha,Chitra,Siddha,Dhaatru,59492,64772,43650,48930,54211,59492
297,25/10/2021,Mon,22539,64746,77498,Aashvayuja,Krishna,Panchami,Mrigashirsha,Parigha,Tula,Mithuna,Svaati,Amrita,Ananda,27815,33091,38367,43643,48919,54194
298,26/10/2021,Tue,22551,64721,80488,Aashvayuja,Krishna,Panchami,Aardra,Shiva,Tula,Mithuna,Svaati,Marana,Chara,54179,59450,33093,38365,43636,48907
299,27/10/2021,Wed,22563,64697,83597,Aashvayuja,Krishna,Shashthi,Aardra,Siddha,Tula,Mithuna,Svaati,Siddha,Musala,43630,48897,27830,33097,38364,43630
300,28/10/2021,Thu,22576,64674,0,Aashvayuja,Krishna,Saptami,Punarvasu,Sadhya,Tula,Karka,Svaati,Amrita,Siddha,48888,54150,22576,27839,33101,38363
301,29/10/2021,Fri,22590,64652,373,Aashvayuja,Krishna,Ashtami,Pushya,Shubha,Tula,Karka,Svaati,Marana,Utpatha,38363,43621,54137,59394,27848,33106
302,30/10/2021,Sat,22605,64631,3571,Aashvayuja,Krishna,Navami,Aslesha,Shukla,Tula,Simha,Svaati,Marana,Manasa,33111,38364,48871,54124,22605,27858
303,31/10/2021,Sun,22620,64611,6763,Aashvayuja,Krishna,Dashami,Magha,Brahma,Tula,Simha,Svaati,Marana,Mudgara,59362,64611,43615,48864,54113,59362
304,01/11/2021,Mon,22635,64591,9952,Aashvayuja,Krishna,Ekadashi,P.Phalguni,Aindra,Tula,Kanya,Svaati,Siddha,Dhawaja,27880,33124,38369,43613,48858,54102
305,02/11/2021,Tue,22652,64573,13167,Aashvayuja,Krishna,Dvadashi,U.Phalguni,Vaidhriti,Tula,Kanya,Svaati,Amrita,Dhaatru,54093,59333,33132,38372,43612,48852
306,03/11/2021,Wed,22669,64556,16457,Aashvayuja,Krishna,Trayodashi,Hasta,Vishkambha,Tula,Tula,Svaati,Marana,Ananda,43612,48848,27904,33140,38376,43612
307,04/11/2021,Thu,22686,64539,19879,Aashvayuja,Krishna,Amavasya,Chitra,Priti,Tula,Tula,Svaati,Siddha,Chara,48844,54076,22686,27918,33150,38381
308,05/11/2021,Fri,22705,64524,23485,Kartika,Shukla,Prathama,Vishaakha,Aayushman,Tula,Vrishchika,Svaati,Siddha,Mathanga,38387,43614,54069,59297,27932,33159
309,06/11/2021,Sat,22723,64510,27291,Kartika,Shukla,Dvitiiya,Anuraadha,Shobhana,Tula,Vrishchika,Svaati,Siddha,Amrutha,33170,38393,48840,54063,22723,27947
310,07/11/2021,Sun,22743,64497,31245,Kartika,Shukla,Tritiiya,Jyeshtha,Atiganda,Tula,Dhanus,Vishaakha,Marana,Kala,59277,64497,43620,48839,54058,59277
311,08/11/2021,Mon,22763,64484,35217,Kartika,Shukla,Chaturthi,Mula,Sukarman,Tula,Dhanus,Vishaakha,Siddha,Lamba,27978,33193,38409,43624,48839,54054
312,09/11/2021,Tue,22784,64473,39030,Kartika,Shukla,Panchami,P.shadha,Dhriti,Tula,Makara,Vishaakha,Siddha,Mitra,54051,59262,33206,38417,43629,48840
313,10/11/2021,Wed,22805,64463,42537,Kartika,Shukla,Shashthi,U.shada,Shuula,Tula,Makara,Vishaakha,Amrita,Vajra,43634,48841,28013,33220,38427,43634
314,11/11/2021,Thu,22827,64454,45680,Kartika,Shukla,Saptami,Shravana,Ganda,Tula,Makara,Vishaakha,Siddha,Dhawaja,48844,54047,22827,28031,33234,38437
315,12/11/2021,Fri,22850,64446,48481,Kartika,Shukla,Navami,Dhanishta,Dhruva,Tula,Kumbha,Vishaakha,Siddha,Dhaatru,38448,43648,54047,59247,28049,33249
316,13/11/2021,Sat,22873,64439,51009,Kartika,Shukla,Dashami,Shatabhisha,Vyaghata,Tula,Kumbha,Vishaakha,Amrita,Ananda,33265,38460,48852,54048,22873,28069
317,14/11/2021,Sun,22897,64433,53345,Kartika,Shukla,Ekadashi,P.Bhadrapada,Harshana,Tula,Mina,Vishaakha,Siddha,Chara,59241,64433,43665,48857,54049,59241
318,15/11/2021,Mon,22921,64429,55568,Kartika,Shukla,Ekadashi,U.Bhadrapada,Vajra,Tula,Mina,Vishaakha,Siddha,Gadha,28109,33298,38486,43675,48863,54052
319,16/11/2021,Tue,22946,64425,57750,Kartika,Shukla,Dvadashi,Revati,Siddhi,Vrishchika,Mesha,Vishaakha,Siddha,Subha,54055,59240,33316,38501,43685,48870
320,17/11/2021,Wed,22971,64423,59959,Kartika,Shukla,Trayodashi,Ashvini,Vyatipata,Vrishchika,Mesha,Vishaakha,Marana,Mrutyu,43697,48878,28153,33334,38516,43697
321,18/11/2021,Thu,22997,64421,62251,Kartika,Shukla,Chaturdashi,Bharani,Variyan,Vrishchika,Mesha,Vishaakha,Siddha,Padma,48887,54065,22997,28175,33353,38531
322,19/11/2021,Fri,23024,64421,64675,Kartika,Shukla,Purnima,Krittika,Parigha,Vrishchika,Vrishabha,Vishaakha,Siddha,Chatra,38548,43722,54072,59246,28198,33373
323,20/11/2021,Sat,23051,64422,67266,Kartika,Krishna,Prathama,Rohini,Shiva,Vrishchika,Vrishabha,Anuraadha,Amrita,Sreevatsa,33393,38565,48908,54079,23051,28222
324,21/11/2021,Sun,23078,64424,70039,Kartika,Krishna,Dvitiiya,Rohini,Siddha,Vrishchika,Mithuna,Anuraadha,Siddha,Dhaatru,59256,64424,43751,48919,54087,59256
325,22/11/2021,Mon,23106,64427,72977,Kartika,Krishna,Tritiiya,Mrigashirsha,Sadhya,Vrishchika,Mithuna,Anuraadha,Amrita,Ananda,28271,33436,38601,43767,48932,54097
326,23/11/2021,Tue,23135,64431,76040,Kartika,Krishna,Chaturthi,Aardra,Sadhya,Vrishchika,Mithuna,Anuraadha,Marana,Chara,54107,59269,33459,38621,43783,48945
327,24/11/2021,Wed,23164,64437,79167,Kartika,Krishna,Panchami,Punarvasu,Shubha,Vrishchika,Karka,Anuraadha,Siddha,Gadha,43800,48959,28323,33482,38641,43800
328,25/11/2021,Thu,23193,64443,82305,Kartika,Krishna,Shashthi,Pushya,Shukla,Vrishchika,Karka,Anuraadha,Amrita,Subha,48974,54131,23193,28349,33505,38662
329,26/11/2021,Fri,23223,64451,85419,Kartika,Krishna,Saptami,Aslesha,Brahma,Vrishchika,Simha,Anuraadha,Marana,Mrutyu,38683,43837,54144,59297,28376,33530
330,27/11/2021,Sat,23253,64460,0,Kartika,Krishna,Ashtami,Magha,Aindra,Vrishchika,Simha,Anuraadha,Amrita,Padma,33555,38705,49007,54158,23253,28404
331,28/11/2021,Sun,23283,64469,2106,Kartika,Krishna,Navami,P.Phalguni,Vaidhriti,Vrishchika,Simha,Anuraadha,Siddha,Chatra,59321,64469,43876,49025,54173,59321
332,29/11/2021,Mon,23314,64480,5192,Kartika,Krishna,Dashami,U.Phalguni,Priti,Vrishchika,Kanya,Anuraadha,Siddha,Sreevatsa,28460,33606,38752,43897,49043,54189
333,30/11/2021,Tue,23346,64492,8326,Kartika,Krishna,Ekadashi,Hasta,Aayushman,Vrishchika,Kanya,Anuraadha,Siddha,Sowmya,54206,59349,33632,38776,43919,49062
334,01/12/2021,Wed,23377,64505,11574,Kartika,Krishna,Dvadashi,Chitra,Saubhagya,Vrishchika,Tula,Anuraadha,Siddha,Kaldanda,43941,49082,28518,33659,38800,43941
335,02/12/2021,Thu,23409,64520,15006,Kartika,Krishna,Trayodashi,Svaati,Shobhana,Vrishchika,Tula,Anuraadha,Amrita,Sthira,49103,54242,23409,28548,33687,38825
336,03/12/2021,Fri,23441,64535,18677,Kartika,Krishna,Chaturdashi,Vishaakha,Atiganda,Vrishchika,Vrishchika,Jyeshtha,Siddha,Mathanga,38851,43988,54261,59398,28578,33714
337,04/12/2021,Sat,23473,64551,22592,Kartika,Krishna,Amavasya,Anuraadha,Sukarman,Vrishchika,Vrishchika,Jyeshtha,Siddha,Amrutha,33743,38877,49147,54281,23473,28608
338,05/12/2021,Sun,23506,64568,26664,Margasira,Shukla,Prathama,Jyeshtha,Shuula,Vrishchika,Dhanus,Jyeshtha,Marana,Kala,59435,64568,44037,49170,54302,59435
339,06/12/2021,Mon,23538,64586,30710,Margasira,Shukla,Tritiiya,P.shadha,Ganda,Vrishchika,Dhanus,Jyeshtha,Marana,Utpatha,28669,33800,38931,44062,49193,54324
340,07/12/2021,Tue,23571,64605,34523,Margasira,Shukla,Chaturthi,U.shada,Vriddhi,Vrishchika,Makara,Jyeshtha,Marana,Manasa,54347,59476,33829,38959,44088,49217
341,08/12/2021,Wed,23604,64625,37963,Margasira,Shukla,Panchami,Shravana,Dhruva,Vrishchika,Makara,Jyeshtha,Siddha,Chatra,44114,49242,28731,33859,38987,44114
342,09/12/2021,Thu,23636,64646,41004,Margasira,Shukla,Shashthi,Dhanishta,Vyaghata,Vrishchika,Kumbha,Jyeshtha,Siddha,Sreevatsa,49267,54394,23636,28762,33889,39015
343,10/12/2021,Fri,23669,64668,43701,Margasira,Shukla,Saptami,Shatabhisha,Harshana,Vrishchika,Kumbha,Jyeshtha,Siddha,Sowmya,39043,44168,54418,59543,28794,33919
344,11/12/2021,Sat,23701,64690,46142,Margasira,Shukla,Ashtami,P.Bhadrapada,Vajra,Vrishchika,Mina,Jyeshtha,Marana,Kaldanda,33949,39072,49319,54443,23701,28825
345,12/12/2021,Sun,23734,64714,48418,Margasira,Shukla,Navami,U.Bhadrapada,Vyatipata,Vrishchika,Mina,Jyeshtha,Amrita,Sthira,59591,64714,44224,49346,54469,59591
346,13/12/2021,Mon,23766,64738,50612,Margasira,Shukla,Dashami,Revati,Variyan,Vrishchika,Mina,Jyeshtha,Siddha,Mathanga,28888,34009,39131,44252,49373,54495
347,14/12/2021,Tue,23799,64763,52799,Margasira,Shukla,Ekadashi,Ashvini,Parigha,Vrishchika,Mesha,Jyeshtha,Siddha,Amrutha,54522,59642,34040,39160,44281,49401
348,15/12/2021,Wed,23831,64788,55046,Margasira,Shukla,Dvadashi,Bharani,Shiva,Vrishchika,Mesha,Jyeshtha,Siddha,Kala,44309,49429,28950,34070,39190,44309
349,16/12/2021,Thu,23862,64815,57410,Margasira,Shukla,Trayodashi,Bharani,Shiva,Dhanus,Vrishabha,Mula,Siddha,Padma,49458,54577,23862,28982,34101,39220
350,17/12/2021,Fri,23894,64842,59936,Margasira,Shukla,Chaturdashi,Krittika,Siddha,Dhanus,Vrishabha,Mula,Siddha,Chatra,39249,44368,54605,59723,29012,34131
351,18/12/2021,Sat,23925,64869,62649,Margasira,Shukla,Chaturdashi,Rohini,Sadhya,Dhanus,Vrishabha,Mula,Amrita,Sreevatsa,34161,39279,49515,54633,23925,29043
352,19/12/2021,Sun,23956,64897,65545,Margasira,Shukla,Purnima,Mrigashirsha,Shubha,Dhanus,Mithuna,Mula,Siddha,Sowmya,59780,64897,44427,49544,54662,59780
353,20/12/2021,Mon,23987,64926,68587,Margasira,Krishna,Prathama,Aardra,Shukla,Dhanus,Mithuna,Mula,Siddha,Kaldanda,29104,34222,39339,44457,49574,54691
354,21/12/2021,Tue,24017,64956,71712,Margasira,Krishna,Dvitiiya,Punarvasu,Brahma,Dhanus,Karka,Mula,Siddha,Sthira,54721,59838,34252,39369,44486,49604
355,22/12/2021,Wed,24047,64986,74852,Margasira,Krishna,Tritiiya,Pushya,Aindra,Dhanus,Karka,Mula,Siddha,Mathanga,44516,49634,29164,34282,39399,44516
356,23/12/2021,Thu,24076,65016,77958,Margasira,Krishna,Chaturthi,Aslesha,Vaidhriti,Dhanus,Karka,Mula,Siddha,Amrutha,49664,54781,24076,29194,34311,39429
357,24/12/2021,Fri,24105,65047,81008,Margasira,Krishna,Panchami,Magha,Vishkambha,Dhanus,Simha,Mula,Marana,Kala,39458,44576,54811,59929,29223,34341
358,25/12/2021,Sat,24133,65078,84016,Margasira,Krishna,Shashthi,P.Phalguni,Priti,Dhanus,Simha,Mula,Siddha,Lamba,34370,39488,49724,54842,24133,29252
359,26/12/2021,Sun,24161,65110,0,Margasira,Krishna,Saptami,U.Phalguni,Aayushman,Dhanus,Kanya,Mula,Amrita,Mitra,59991,65110,44636,49754,54873,59991
360,27/12/2021,Mon,24189,65142,626,Margasira,Krishna,Ashtami,Hasta,Saubhagya,Dhanus,Kanya,Mula,Siddha,Vajra,29308,34427,39546,44665,49785,54904
361,28/12/2021,Tue,24215,65175,3697,Margasira,Krishna,Navami,Chitra,Shobhana,Dhanus,Tula,Mula,Siddha,Dwanksha,54935,60055,34455,39575,44695,49815
362,29/12/2021,Wed,24241,65207,6904,Margasira,Krishna,Dashami,Svaati,Sukarman,Dhanus,Tula,P.shadha,Siddha,Dhumra,44724,49845,29362,34483,39603,44724
363,30/12/2021,Thu,24267,65240,10319,Margasira,Krishna,Ekadashi,Vishaakha,Dhriti,Dhanus,Vrishchika,P.shadha,Siddha,Vardaman,49875,54997,24267,29388,34510,39632
364,31/12/2021,Fri,24291,65273,13994,Margasira,Krishna,Dvadashi,Anuraadha,Shuula,Dhanus,Vrishchika,P.shadha,Siddha,Rakshasa,39660,44782,55028,60151,29414,34537
